CustomerID,Age,Income,Credit Score,Tenure,Segment
843,45,195000,529,11,Mass Market
844,53,353000,615,14,Affluent
845,43,282000,554,12,Mass Market
846,25,71000,331,4,Mass Market
847,67,462000,754,13,Retiree
848,45,249000,510,3,Mass Market
849,45,256000,545,13,Mass Market
850,54,379000,675,20,Affluent
851,58,342000,692,19,Affluent
852,53,301000,646,15,Affluent
853,44,313000,555,19,Affluent
854,71,472000,782,20,Retiree
855,34,216000,445,4,Mass Market
856,26,66000,385,6,Mass Market
857,50,262000,643,15,Mass Market
858,70,440000,822,4,Retiree
859,37,188000,513,6,Mass Market
860,30,104000,385,2,Mass Market
861,45,278000,520,4,Mass Market
862,65,441000,709,18,Affluent
863,46,248000,600,15,Mass Market
864,30,122000,375,12,Mass Market
865,63,391000,774,8,Retiree
866,52,288000,621,12,Mass Market
867,23,50000,399,9,Mass Market
868,35,184000,454,7,Mass Market
869,68,439000,779,8,Affluent
870,22,72000,341,20,Mass Market
871,64,389000,739,10,Retiree
872,42,267000,548,11,Mass Market
873,19,131000,300,2,Mass Market
874,27,97000,394,4,Mass Market
875,73,500000,818,9,Affluent
876,47,294000,579,8,Mass Market
877,67,445000,740,5,Retiree
878,62,393000,758,14,Retiree
879,22,80000,329,2,Mass Market
880,72,500000,850,17,Retiree
881,73,458000,818,8,Retiree
882,50,299000,614,2,Mass Market
883,71,500000,848,15,Retiree
884,18,80000,300,2,Mass Market
885,35,153000,440,11,Mass Market
886,49,294000,629,14,Mass Market
887,64,441000,792,10,Retiree
888,66,456000,772,7,Affluent
889,28,160000,369,14,Mass Market
890,38,222000,487,13,Mass Market
891,43,267000,605,2,Mass Market
892,42,253000,496,10,Mass Market
893,39,266000,522,1,Mass Market
894,44,246000,559,1,Mass Market
895,66,437000,737,3,Affluent
896,30,116000,408,11,Mass Market
897,50,271000,560,19,Mass Market
898,51,325000,633,9,Affluent
899,58,350000,706,13,Affluent
900,52,321000,593,4,Affluent
901,18,99000,317,20,Mass Market
902,38,258000,476,6,Mass Market
903,65,494000,739,2,Affluent
904,72,500000,801,9,Retiree
905,23,162000,369,18,Mass Market
906,45,280000,515,4,Mass Market
907,34,151000,409,1,Mass Market
908,22,52000,322,1,Mass Market
909,48,333000,578,20,Affluent
910,22,84000,358,17,Mass Market
911,55,351000,661,19,Affluent
912,20,50000,317,3,Mass Market
913,70,455000,762,17,Affluent
914,40,238000,509,3,Mass Market
915,54,308000,581,4,Affluent
916,70,476000,818,13,Retiree
917,54,385000,674,15,Affluent
918,27,58000,365,12,Mass Market
919,27,76000,400,3,Mass Market
920,36,215000,464,8,Mass Market
921,34,219000,494,1,Mass Market
922,38,196000,503,18,Mass Market
923,31,95000,397,13,Mass Market
924,26,157000,414,7,Mass Market
925,63,387000,767,13,Retiree
926,18,50000,300,17,Mass Market
927,68,461000,806,13,Retiree
928,62,384000,747,13,Retiree
929,30,120000,405,11,Mass Market
930,21,50000,331,14,Mass Market
931,18,106000,307,10,Mass Market
932,66,471000,751,8,Retiree
933,57,381000,723,6,Affluent
934,49,234000,545,19,Mass Market
935,51,333000,644,19,Affluent
936,45,283000,529,12,Mass Market
937,48,253000,587,7,Mass Market
938,25,114000,321,18,Mass Market
939,56,387000,634,20,Affluent
940,43,268000,543,18,Mass Market
941,51,295000,626,3,Mass Market
942,71,476000,850,9,Retiree
943,71,498000,809,6,Retiree
944,20,68000,338,1,Mass Market
945,67,481000,781,10,Affluent
946,29,150000,425,8,Mass Market
947,18,73000,300,17,Mass Market
948,71,500000,823,3,Affluent
949,61,364000,734,3,Retiree
950,22,84000,324,3,Mass Market
951,47,273000,596,7,Mass Market
952,47,314000,599,11,Affluent
953,74,500000,834,18,Retiree
954,34,173000,480,5,Mass Market
955,65,389000,693,2,Affluent
956,64,372000,694,14,Retiree
957,40,236000,485,1,Mass Market
958,32,141000,446,4,Mass Market
959,54,359000,631,14,Affluent
960,38,161000,456,15,Mass Market
961,31,202000,425,20,Mass Market
962,19,78000,313,20,Mass Market
963,28,133000,379,17,Mass Market
964,68,500000,756,3,Affluent
965,56,384000,673,4,Affluent
966,55,333000,687,18,Affluent
967,51,318000,588,1,Affluent
968,55,288000,711,5,Mass Market
969,67,476000,764,18,Affluent
970,51,306000,605,13,Affluent
971,35,127000,471,14,Mass Market
972,47,248000,588,20,Mass Market
973,32,189000,370,3,Mass Market
974,44,307000,552,6,Affluent
975,68,452000,808,11,Retiree
976,51,286000,655,9,Mass Market
977,69,417000,797,20,Retiree
978,74,500000,839,19,Affluent
979,55,361000,685,7,Affluent
980,50,297000,668,10,Mass Market
981,41,218000,529,7,Mass Market
982,32,183000,432,5,Mass Market
983,47,302000,623,4,Affluent
984,72,457000,796,17,Affluent
985,59,345000,705,5,Affluent
986,68,419000,850,17,Retiree
987,34,165000,471,17,Mass Market
988,22,61000,362,17,Mass Market
989,46,324000,565,1,Affluent
990,21,59000,347,2,Mass Market
991,27,85000,425,19,Mass Market
992,73,456000,795,9,Retiree
993,34,173000,454,20,Mass Market
994,27,68000,399,15,Mass Market
995,34,177000,455,19,Mass Market
996,37,163000,472,5,Mass Market
997,41,270000,568,13,Mass Market
998,22,86000,345,4,Mass Market
999,51,379000,603,13,Affluent
1000,23,83000,379,6,Mass Market
1001,70,374000,850,12,Retiree
1002,19,102000,344,9,Mass Market
1003,30,161000,405,15,Mass Market
1004,60,407000,701,15,Retiree
1005,60,357000,681,17,Affluent
1006,65,426000,769,5,Affluent
1007,28,136000,431,5,Mass Market
1008,68,445000,808,5,Retiree
1009,64,368000,804,14,Retiree
1010,74,500000,792,2,Affluent
1011,40,252000,520,9,Mass Market
1012,72,497000,850,14,Retiree
1013,33,210000,429,15,Mass Market
1014,48,310000,561,4,Affluent
1015,28,110000,362,6,Mass Market
1016,71,500000,824,14,Retiree
1017,33,196000,410,5,Mass Market
1018,25,87000,413,11,Mass Market
1019,21,98000,345,14,Mass Market
1020,57,356000,677,7,Affluent
1021,21,80000,327,14,Mass Market
1022,73,500000,850,13,Retiree
1023,42,284000,576,18,Mass Market
1024,20,50000,300,2,Mass Market
1025,49,310000,582,9,Affluent
1026,20,127000,309,11,Mass Market
1027,44,254000,537,20,Mass Market
1028,46,281000,521,11,Mass Market
1029,49,360000,580,6,Affluent
1030,67,463000,760,1,Retiree
1031,68,408000,755,5,Affluent
1032,36,171000,490,14,Mass Market
1033,38,231000,493,16,Mass Market
1034,22,95000,358,9,Mass Market
1035,35,191000,437,19,Mass Market
1036,45,332000,584,20,Affluent
1037,59,361000,707,8,Affluent
1038,39,217000,490,8,Mass Market
1039,38,152000,545,16,Mass Market
1040,23,125000,352,18,Mass Market
1041,18,50000,300,8,Mass Market
1042,22,114000,348,9,Mass Market
1043,58,400000,664,5,Affluent
1044,29,209000,403,2,Mass Market
1045,43,270000,606,14,Mass Market
1046,63,401000,689,18,Affluent
1047,51,329000,608,13,Affluent
1048,66,413000,767,12,Retiree
1049,31,164000,417,15,Mass Market
1050,43,245000,531,15,Mass Market
1051,62,401000,783,1,Retiree
1052,44,232000,539,7,Mass Market
1053,26,123000,390,13,Mass Market
1054,43,276000,527,18,Mass Market
1055,74,450000,850,1,Retiree
1056,64,399000,780,11,Retiree
1057,74,500000,848,13,Affluent
1058,39,148000,489,20,Mass Market
1059,64,472000,748,9,Retiree
1060,73,471000,850,16,Affluent
1061,47,255000,611,11,Mass Market
1062,60,381000,720,3,Retiree
1063,65,432000,759,17,Retiree
1064,34,156000,496,2,Mass Market
1065,43,280000,527,9,Mass Market
1066,53,343000,631,9,Affluent
1067,18,50000,354,16,Mass Market
1068,25,91000,366,1,Mass Market
1069,66,390000,791,17,Retiree
1070,52,286000,607,10,Mass Market
1071,69,471000,831,20,Retiree
1072,32,138000,403,5,Mass Market
1073,64,474000,715,8,Retiree
1074,73,494000,850,13,Retiree
1075,39,178000,495,5,Mass Market
1076,31,120000,420,4,Mass Market
1077,43,282000,558,8,Mass Market
1078,45,265000,556,7,Mass Market
1079,40,257000,485,5,Mass Market
1080,31,143000,411,10,Mass Market
1081,41,218000,497,17,Mass Market
1082,19,92000,345,6,Mass Market
1083,62,378000,768,10,Retiree
1084,43,266000,520,16,Mass Market
1085,31,148000,441,10,Mass Market
1086,73,500000,832,4,Affluent
1087,68,500000,835,2,Retiree
1088,24,86000,430,1,Mass Market
1089,20,50000,342,3,Mass Market
1090,64,440000,736,13,Retiree
1091,40,194000,481,12,Mass Market
1092,63,460000,749,1,Retiree
1093,60,431000,708,10,Retiree
1094,64,390000,709,6,Retiree
1095,62,356000,735,9,Retiree
1096,35,152000,530,1,Mass Market
1097,55,313000,688,12,Affluent
1098,52,347000,599,5,Affluent
1099,68,498000,791,1,Retiree
1100,32,186000,449,2,Mass Market
1101,42,236000,550,14,Mass Market
1102,72,494000,781,2,Retiree
1103,54,313000,650,5,Affluent
1104,45,300000,573,10,Mass Market
1105,27,135000,383,20,Mass Market
1106,56,379000,615,6,Affluent
1107,74,478000,845,5,Retiree
1108,34,174000,481,2,Mass Market
1109,56,377000,656,9,Affluent
1110,39,262000,492,10,Mass Market
1111,43,233000,587,8,Mass Market
1112,61,419000,716,6,Retiree
1113,42,221000,539,5,Mass Market
1114,34,242000,401,18,Mass Market
1115,30,134000,386,20,Mass Market
1116,37,222000,552,18,Mass Market
1117,42,248000,585,2,Mass Market
1118,21,152000,344,12,Mass Market
1119,27,129000,320,8,Mass Market
1120,20,51000,300,4,Mass Market
1121,58,391000,652,20,Affluent
1122,62,422000,691,4,Affluent
1123,35,182000,455,9,Mass Market
1124,64,387000,775,9,Affluent
1125,53,315000,625,12,Affluent
1126,64,446000,742,14,Affluent
1127,39,166000,497,3,Mass Market
1128,51,308000,651,6,Affluent
1129,64,449000,779,15,Retiree
1130,25,103000,374,19,Mass Market
1131,57,429000,721,4,Affluent
1132,66,383000,760,1,Affluent
1133,61,367000,775,9,Affluent
1134,36,125000,459,16,Mass Market
1135,59,439000,644,9,Affluent
1136,58,343000,655,12,Affluent
1137,54,280000,613,14,Mass Market
1138,23,72000,327,15,Mass Market
1139,69,418000,835,16,Affluent
1140,43,233000,532,8,Mass Market
1141,51,316000,583,10,Affluent
1142,73,500000,796,14,Retiree
1143,62,398000,730,17,Retiree
1144,23,91000,395,3,Mass Market
1145,54,322000,660,4,Affluent
1146,74,455000,850,16,Affluent
1147,50,252000,626,14,Mass Market
1148,70,457000,765,14,Affluent
1149,39,221000,524,16,Mass Market
1150,38,198000,462,8,Mass Market
1151,23,50000,337,18,Mass Market
1152,23,96000,327,7,Mass Market
1153,72,500000,827,3,Retiree
1154,65,424000,754,6,Retiree
1155,21,57000,318,20,Mass Market
1156,47,281000,577,16,Mass Market
1157,28,97000,406,4,Mass Market
1158,47,248000,577,19,Mass Market
1159,48,305000,589,2,Affluent
1160,41,265000,586,4,Mass Market
1161,72,480000,850,2,Retiree
1162,26,55000,364,7,Mass Market
1163,72,495000,834,15,Retiree
1164,20,128000,320,17,Mass Market
1165,68,444000,793,14,Affluent
1166,48,286000,594,11,Mass Market
1167,57,337000,686,17,Affluent
1168,54,354000,646,5,Affluent
1169,53,311000,625,14,Affluent
1170,41,265000,514,17,Mass Market
1171,48,271000,543,20,Mass Market
1172,23,100000,370,2,Mass Market
1173,19,57000,324,7,Mass Market
1174,37,249000,547,4,Mass Market
1175,45,279000,529,8,Mass Market
1176,28,172000,386,1,Mass Market
1177,21,77000,364,10,Mass Market
1178,32,157000,448,1,Mass Market
1179,23,89000,398,1,Mass Market
1180,71,453000,850,4,Retiree
1181,66,452000,699,17,Retiree
1182,47,262000,593,5,Mass Market
1183,73,495000,848,14,Affluent
1184,55,373000,663,6,Affluent
1185,68,499000,778,7,Retiree
1186,74,500000,850,8,Retiree
1187,19,84000,309,18,Mass Market
1188,32,185000,343,4,Mass Market
1189,28,119000,385,3,Mass Market
1190,25,169000,431,4,Mass Market
1191,43,234000,512,16,Mass Market
1192,68,455000,828,13,Affluent
1193,62,447000,763,11,Retiree
1194,61,438000,715,11,Retiree
1195,22,83000,345,5,Mass Market
1196,23,120000,347,20,Mass Market
1197,43,244000,530,1,Mass Market
1198,71,461000,800,14,Affluent
1199,21,50000,372,20,Mass Market
1200,36,216000,472,19,Mass Market
1201,37,228000,463,5,Mass Market
1202,50,290000,631,20,Mass Market
1203,37,211000,499,6,Mass Market
1204,66,500000,727,19,Affluent
1205,29,173000,389,12,Mass Market
1206,64,393000,701,14,Affluent
1207,18,80000,377,17,Mass Market
1208,43,224000,535,7,Mass Market
1209,31,68000,407,1,Mass Market
1210,55,347000,648,17,Affluent
1211,54,386000,631,6,Affluent
1212,28,172000,393,4,Mass Market
1213,53,343000,681,14,Affluent
1214,30,130000,421,8,Mass Market
1215,60,402000,671,18,Retiree
1216,20,58000,300,20,Mass Market
1217,50,292000,620,13,Mass Market
1218,23,122000,324,8,Mass Market
1219,67,428000,776,16,Retiree
1220,73,500000,850,5,Affluent
1221,27,105000,358,3,Mass Market
1222,22,144000,300,13,Mass Market
1223,40,178000,494,15,Mass Market
1224,27,94000,334,4,Mass Market
1225,61,391000,761,3,Retiree
1226,19,50000,300,2,Mass Market
1227,30,69000,389,4,Mass Market
1228,57,304000,643,6,Affluent
1229,19,50000,300,4,Mass Market
1230,37,195000,485,17,Mass Market
1231,18,60000,300,7,Mass Market
1232,54,333000,599,18,Affluent
1233,26,123000,367,10,Mass Market
1234,34,165000,468,17,Mass Market
1235,26,136000,365,4,Mass Market
1236,28,148000,416,19,Mass Market
1237,32,153000,488,7,Mass Market
1238,41,251000,550,13,Mass Market
1239,55,342000,670,3,Affluent
1240,72,438000,850,8,Retiree
1241,52,350000,701,11,Affluent
1242,47,256000,542,16,Mass Market
1243,48,318000,614,20,Affluent
1244,66,445000,742,19,Retiree
1245,22,80000,347,9,Mass Market
1246,61,339000,683,10,Retiree
1247,67,490000,804,6,Retiree
1248,31,144000,436,3,Mass Market
1249,70,487000,850,20,Retiree
1250,73,489000,832,8,Retiree
1251,28,122000,389,6,Mass Market
1252,26,120000,370,8,Mass Market
1253,51,316000,698,14,Affluent
1254,29,130000,427,8,Mass Market
1255,52,322000,674,11,Affluent
1256,52,336000,656,10,Affluent
1257,18,65000,326,10,Mass Market
1258,57,365000,639,11,Affluent
1259,39,237000,489,1,Mass Market
1260,46,262000,556,15,Mass Market
1261,25,173000,371,5,Mass Market
1262,28,175000,395,14,Mass Market
1263,58,394000,645,20,Affluent
1264,54,281000,655,8,Mass Market
1265,31,173000,367,17,Mass Market
1266,47,273000,608,4,Mass Market
1267,52,294000,637,4,Mass Market
1268,38,200000,534,18,Mass Market
1269,54,313000,660,19,Affluent
1270,22,97000,325,3,Mass Market
1271,36,243000,429,9,Mass Market
1272,31,179000,416,7,Mass Market
1273,43,334000,522,2,Affluent
1274,21,50000,341,9,Mass Market
1275,42,228000,523,6,Mass Market
1276,62,375000,750,6,Affluent
1277,59,416000,743,16,Affluent
1278,42,236000,493,2,Mass Market
1279,35,192000,467,16,Mass Market
1280,57,382000,682,3,Affluent
1281,25,63000,378,16,Mass Market
1282,56,337000,694,12,Affluent
1283,57,393000,731,3,Affluent
1284,31,138000,394,11,Mass Market
1285,49,248000,557,11,Mass Market
1286,68,425000,797,16,Retiree
1287,55,339000,677,5,Affluent
1288,50,312000,636,20,Affluent
1289,40,225000,493,8,Mass Market
1290,32,144000,390,11,Mass Market
1291,50,335000,651,11,Affluent
1292,42,239000,551,18,Mass Market
1293,34,185000,446,19,Mass Market
1294,50,290000,550,10,Mass Market
1295,64,465000,732,4,Retiree
1296,72,472000,850,10,Retiree
1297,19,60000,323,14,Mass Market
1298,31,186000,386,6,Mass Market
1299,70,476000,829,5,Retiree
1300,57,371000,680,15,Affluent
1301,57,304000,721,5,Affluent
1302,68,472000,770,6,Affluent
1303,56,357000,655,19,Affluent
1304,68,468000,795,20,Affluent
1305,23,96000,337,17,Mass Market
1306,23,73000,323,14,Mass Market
1307,20,93000,375,11,Mass Market
1308,24,104000,402,14,Mass Market
1309,68,413000,762,5,Affluent
1310,25,146000,375,13,Mass Market
1311,59,337000,657,12,Affluent
1312,69,487000,850,19,Affluent
1313,32,207000,460,10,Mass Market
1314,64,386000,782,13,Affluent
1315,46,271000,567,15,Mass Market
1316,50,301000,650,20,Affluent
1317,69,455000,836,13,Retiree
1318,47,338000,580,4,Affluent
1319,56,323000,639,9,Affluent
1320,44,250000,568,19,Mass Market
1321,53,376000,640,20,Affluent
1322,46,265000,631,7,Mass Market
1323,55,319000,665,15,Affluent
1324,74,500000,850,17,Retiree
1325,50,331000,638,14,Affluent
1326,54,328000,654,14,Affluent
1327,44,276000,576,9,Mass Market
1328,72,443000,814,16,Retiree
1329,50,268000,581,2,Mass Market
1330,21,61000,302,14,Mass Market
1331,39,236000,496,4,Mass Market
1332,19,81000,313,3,Mass Market
1333,27,87000,403,3,Mass Market
1334,22,104000,353,11,Mass Market
1335,27,127000,389,5,Mass Market
1336,50,281000,582,16,Mass Market
1337,71,436000,842,19,Retiree
1338,55,354000,618,9,Affluent
1339,30,185000,383,11,Mass Market
1340,48,292000,596,12,Mass Market
1341,64,392000,776,8,Retiree
1342,53,275000,663,14,Mass Market
1343,62,449000,729,17,Retiree
1344,41,266000,539,20,Mass Market
1345,69,469000,769,15,Retiree
1346,73,500000,823,15,Retiree
1347,32,169000,421,12,Mass Market
1348,46,259000,546,9,Mass Market
1349,25,123000,358,12,Mass Market
1350,22,57000,333,19,Mass Market
1351,46,245000,561,12,Mass Market
1352,64,443000,744,11,Retiree
1353,21,100000,300,6,Mass Market
1354,29,100000,420,8,Mass Market
1355,62,366000,720,11,Retiree
1356,19,50000,300,3,Mass Market
1357,44,238000,514,16,Mass Market
1358,48,305000,641,6,Affluent
1359,68,453000,839,9,Affluent
1360,68,487000,741,9,Retiree
1361,53,341000,637,6,Affluent
1362,53,312000,672,5,Affluent
1363,43,194000,535,1,Mass Market
1364,60,393000,694,3,Affluent
1365,44,208000,535,3,Mass Market
1366,22,62000,349,12,Mass Market
1367,37,181000,565,4,Mass Market
1368,28,115000,423,16,Mass Market
1369,27,83000,355,11,Mass Market
1370,57,342000,664,8,Affluent
1371,55,382000,655,9,Affluent
1372,23,124000,323,14,Mass Market
1373,25,152000,337,15,Mass Market
1374,40,227000,539,19,Mass Market
1375,64,428000,737,9,Affluent
1376,43,286000,557,17,Mass Market
1377,63,367000,795,9,Retiree
1378,60,412000,697,3,Retiree
1379,29,177000,416,16,Mass Market
1380,43,224000,515,13,Mass Market
1381,30,188000,430,17,Mass Market
1382,57,425000,722,4,Affluent
1383,35,210000,504,9,Mass Market
1384,42,261000,537,9,Mass Market
1385,50,274000,599,18,Mass Market
1386,64,452000,759,14,Retiree
1387,57,333000,685,20,Affluent
1388,60,399000,726,3,Affluent
1389,29,153000,389,4,Mass Market
1390,61,297000,710,1,Retiree
1391,53,343000,637,18,Affluent
1392,65,500000,782,4,Retiree
1393,21,50000,353,10,Mass Market
1394,22,81000,326,4,Mass Market
1395,73,434000,806,17,Retiree
1396,54,312000,664,8,Affluent
1397,25,50000,391,19,Mass Market
1398,59,384000,699,9,Affluent
1399,66,460000,750,16,Retiree
1400,45,279000,551,15,Mass Market
1401,48,263000,644,20,Mass Market
1402,26,96000,385,16,Mass Market
1403,71,484000,850,12,Affluent
1404,68,425000,767,18,Retiree
1405,46,235000,611,7,Mass Market
1406,31,147000,455,16,Mass Market
1407,57,335000,680,19,Affluent
1408,58,384000,711,6,Affluent
1409,39,258000,545,6,Mass Market
1410,28,208000,365,6,Mass Market
1411,40,237000,500,15,Mass Market
1412,18,69000,316,2,Mass Market
1413,63,394000,743,9,Retiree
1414,54,323000,666,8,Affluent
1415,38,249000,517,7,Mass Market
1416,43,243000,560,16,Mass Market
1417,63,414000,734,15,Retiree
1418,53,368000,638,9,Affluent
1419,71,468000,850,20,Affluent
1420,40,272000,519,15,Mass Market
1421,74,500000,850,2,Affluent
1422,18,64000,343,20,Mass Market
1423,71,456000,797,14,Retiree
1424,72,499000,850,11,Retiree
1425,68,439000,759,3,Retiree
1426,57,377000,732,2,Affluent
1427,32,159000,443,18,Mass Market
1428,38,240000,501,14,Mass Market
1429,64,419000,726,5,Retiree
1430,26,175000,360,12,Mass Market
1431,70,460000,817,14,Affluent
1432,26,98000,381,6,Mass Market
1433,27,133000,377,8,Mass Market
1434,69,492000,827,7,Retiree
1435,74,500000,850,7,Retiree
1436,70,473000,780,12,Retiree
1437,43,261000,567,7,Mass Market
1438,58,382000,658,12,Affluent
1439,52,291000,576,16,Mass Market
1440,69,491000,804,7,Retiree
1441,42,205000,505,8,Mass Market
1442,43,219000,551,1,Mass Market
1443,28,132000,423,13,Mass Market
1444,55,338000,693,19,Affluent
