"TransactionID","CustomerID","Product","Variation","Date"
"5528","528","Student Loan","Federal","04/19/2021"
"5529","529","Business Loan","SBA Loan","04/27/2023"
"5530","530","Investment Account","Brokerage","03/29/2025"
"5531","531","Certificate of Deposit","5-Year","10/03/2020"
"5532","532","Student Loan","Consolidation","11/20/2024"
"5533","533","Checking Account","Senior","04/05/2022"
"5534","534","Savings Account","Children's Savings","07/02/2024"
"5535","535","Mortgage","Fixed Rate","03/13/2024"
"5536","536","Retirement Account","401K","04/05/2020"
"5537","537","Business Loan","Equipment Financing","11/21/2022"
"5538","538","Home Equity Loan","HELOC","07/15/2023"
"5539","539","Mortgage","Fixed Rate","01/17/2022"
"5540","540","Business Loan","SBA Loan","01/27/2021"
"5541","541","Auto Loan","New Car","04/04/2024"
"5542","542","Auto Loan","New Car","02/02/2021"
"5543","543","Credit Card","Business","10/06/2024"
"5544","544","Investment Account","Robo Advisor","06/15/2023"
"5545","545","Mortgage","Fixed Rate","04/05/2024"
"5546","546","Retirement Account","Roth IRA","01/10/2025"
"5547","547","Credit Card","Rewards","12/29/2021"
"5548","548","Mortgage","Reverse Mortgage","09/21/2022"
"5549","549","Credit Card","Cashback","07/14/2024"
"5550","550","Home Equity Loan","Variable Rate","03/18/2022"
"5551","551","Retirement Account","401K","10/05/2023"
"5552","552","Credit Card","Cashback","10/06/2023"
"5553","553","Credit Card","Business","12/02/2024"
"5554","554","Credit Card","Business","02/05/2022"
"5555","555","Checking Account","Interest Bearing","10/31/2022"
"5556","556","Mortgage","Interest Only","12/23/2022"
"5557","557","Credit Card","Rewards","02/19/2023"
"5558","558","Certificate of Deposit","1-Year","07/05/2020"
"5559","559","Certificate of Deposit","2-Year","01/26/2021"
"5560","560","Home Equity Loan","Variable Rate","07/18/2020"
"5561","561","Student Loan","Federal","02/24/2020"
"5562","562","Certificate of Deposit","1-Year","01/16/2021"
"5563","563","Investment Account","Managed","10/21/2020"
"5564","564","Personal Loan","Home Improvement","02/24/2020"
"5565","565","Home Equity Loan","Variable Rate","02/10/2025"
"5566","566","Credit Card","Business","10/04/2021"
"5567","567","Home Equity Loan","Fixed Rate","12/21/2023"
"5568","568","Business Loan","Line of Credit","07/29/2022"
"5569","569","Business Loan","Line of Credit","03/20/2020"
"5570","570","Investment Account","Brokerage","10/01/2021"
"5571","571","Checking Account","Basic","02/21/2024"
"5572","572","Business Loan","Term Loan","10/20/2024"
"5573","573","Mortgage","Adjustable Rate","07/19/2023"
"5574","574","Home Equity Loan","HELOC","07/08/2023"
"5575","575","Checking Account","Premium","06/28/2023"
"5576","576","Certificate of Deposit","1-Year","10/22/2020"
"5577","577","Auto Loan","Lease","02/01/2025"
"5578","578","Savings Account","High Yield","01/08/2022"
"5579","579","Student Loan","Federal","06/21/2020"
"5580","580","Retirement Account","401K","06/17/2022"
"5581","581","Retirement Account","Roth IRA","06/30/2023"
"5582","582","Credit Card","Cashback","06/19/2021"
"5583","583","Mortgage","Interest Only","02/21/2024"
"5584","584","Mortgage","Fixed Rate","12/25/2024"
"5585","585","Student Loan","Private","02/23/2023"
"5586","586","Business Loan","Line of Credit","02/06/2022"
"5587","587","Personal Loan","Home Improvement","03/14/2021"
"5588","588","Retirement Account","401K","08/05/2023"
"5589","589","Student Loan","Refinance","04/17/2023"
"5590","590","Retirement Account","Roth IRA","01/08/2023"
"5591","591","Auto Loan","New Car","04/06/2020"
"5592","592","Credit Card","Business","12/14/2021"
"5593","593","Checking Account","Interest Bearing","01/30/2020"
"5594","594","Credit Card","Cashback","09/20/2022"
"5595","595","Mortgage","Fixed Rate","05/15/2024"
"5596","596","Auto Loan","Refinance","01/07/2024"
"5597","597","Checking Account","Interest Bearing","08/25/2024"
"5598","598","Credit Card","Rewards","07/10/2023"
"5599","599","Mortgage","Adjustable Rate","11/14/2023"
"5600","600","Certificate of Deposit","10-Year","10/16/2021"
"5601","601","Business Loan","Line of Credit","05/13/2022"
"5602","602","Auto Loan","Refinance","12/25/2022"
"5603","603","Personal Loan","Debt Consolidation","01/05/2022"
"5604","604","Personal Loan","Secured","10/21/2024"
"5605","605","Student Loan","Private","05/02/2022"
"5606","606","Savings Account","High Yield","12/13/2024"
"5607","607","Certificate of Deposit","5-Year","06/14/2021"
"5608","608","Personal Loan","Home Improvement","07/17/2023"
"5609","609","Home Equity Loan","HELOC","12/08/2022"
"5610","610","Credit Card","Rewards","01/16/2025"
"5611","611","Savings Account","Regular","11/23/2022"
"5612","612","Mortgage","Interest Only","08/27/2020"
"5613","613","Mortgage","Fixed Rate","08/18/2021"
"5614","614","Certificate of Deposit","2-Year","11/18/2021"
"5615","615","Certificate of Deposit","1-Year","02/01/2025"
"5616","616","Auto Loan","Refinance","11/09/2020"
"5617","617","Home Equity Loan","Variable Rate","04/25/2022"
"5618","618","Credit Card","Travel","03/18/2023"
"5619","619","Student Loan","Refinance","12/23/2024"
"5620","620","Credit Card","Travel","01/18/2024"
"5621","621","Business Loan","SBA Loan","09/28/2022"
"5622","622","Student Loan","Refinance","06/05/2020"
"5623","623","Home Equity Loan","Fixed Rate","06/23/2022"
"5624","624","Retirement Account","Simple IRA","06/09/2023"
"5625","625","Checking Account","Interest Bearing","05/15/2023"
"5626","626","Credit Card","Travel","06/20/2020"
"5627","627","Credit Card","Travel","12/06/2023"
"5628","628","Mortgage","Interest Only","04/04/2023"
"5629","629","Auto Loan","Used Car","12/11/2024"
"5630","630","Auto Loan","Refinance","03/30/2024"
"5631","631","Home Equity Loan","Variable Rate","05/19/2021"
"5632","632","Checking Account","Premium","06/27/2021"
"5633","633","Retirement Account","Simple IRA","04/24/2024"
"5634","634","Savings Account","Money Market","01/04/2023"
"5635","635","Student Loan","Consolidation","05/20/2023"
"5636","636","Mortgage","Fixed Rate","08/25/2021"
"5637","637","Student Loan","Consolidation","11/28/2024"
"5638","638","Checking Account","Premium","11/03/2024"
"5639","639","Student Loan","Refinance","11/11/2022"
"5640","640","Student Loan","Federal","06/02/2020"
"5641","641","Mortgage","Interest Only","02/27/2021"
"5642","642","Business Loan","Equipment Financing","10/09/2021"
"5643","643","Retirement Account","IRA","10/18/2020"
"5644","644","Credit Card","Cashback","12/04/2023"
"5645","645","Checking Account","Basic","09/04/2021"
"5646","646","Mortgage","Adjustable Rate","08/15/2021"
"5647","647","Savings Account","Money Market","02/18/2023"
"5648","648","Auto Loan","New Car","03/14/2024"
"5649","649","Personal Loan","Unsecured","10/08/2021"
"5650","650","Mortgage","Interest Only","03/15/2024"
"5651","651","Home Equity Loan","Variable Rate","01/19/2021"
"5652","652","Savings Account","Children's Savings","12/31/2021"
"5653","653","Home Equity Loan","Variable Rate","08/21/2020"
"5654","654","Savings Account","Money Market","08/05/2020"
"5655","655","Savings Account","Regular","12/10/2023"
"5656","656","Mortgage","Interest Only","01/25/2024"
"5657","657","Checking Account","Basic","09/24/2023"
"5658","658","Retirement Account","Roth IRA","12/05/2024"
"5659","659","Home Equity Loan","Variable Rate","11/05/2024"
"5660","660","Credit Card","Rewards","05/13/2024"
"5661","661","Mortgage","Fixed Rate","05/19/2024"
"5662","662","Certificate of Deposit","5-Year","09/02/2020"
"5663","663","Credit Card","Business","05/28/2020"
"5664","664","Student Loan","Consolidation","06/12/2022"
"5665","665","Retirement Account","Simple IRA","02/07/2021"
"5666","666","Credit Card","Travel","09/08/2024"
"5667","667","Business Loan","Term Loan","05/17/2021"
"5668","668","Credit Card","Travel","01/18/2021"
"5669","669","Student Loan","Private","02/02/2020"
"5670","670","Checking Account","Basic","02/05/2021"
"5671","671","Student Loan","Private","12/19/2023"
"5672","672","Savings Account","Regular","10/18/2021"
"5673","673","Checking Account","Basic","03/26/2025"
"5674","674","Checking Account","Basic","09/25/2020"
"5675","675","Checking Account","Interest Bearing","11/11/2024"
"5676","676","Student Loan","Consolidation","10/25/2020"
"5677","677","Credit Card","Cashback","04/22/2020"
"5678","678","Certificate of Deposit","5-Year","02/07/2025"
"5679","679","Checking Account","Premium","03/07/2024"
"5680","680","Business Loan","Line of Credit","10/02/2022"
"5681","681","Mortgage","Adjustable Rate","09/06/2023"
"5682","682","Student Loan","Refinance","07/07/2022"
"5683","683","Personal Loan","Home Improvement","11/29/2022"
"5684","684","Business Loan","SBA Loan","11/04/2021"
"5685","685","Investment Account","Managed","04/20/2024"
"5686","686","Business Loan","Term Loan","08/03/2022"
"5687","687","Certificate of Deposit","5-Year","12/30/2020"
"5688","688","Checking Account","Basic","07/24/2020"
"5689","689","Savings Account","Children's Savings","03/24/2025"
"5690","690","Business Loan","Line of Credit","09/07/2022"
"5691","691","Savings Account","Regular","06/12/2023"
"5692","692","Auto Loan","Used Car","04/16/2020"
"5693","693","Auto Loan","Used Car","08/19/2021"
"5694","694","Checking Account","Interest Bearing","01/20/2023"
"5695","695","Auto Loan","Refinance","10/25/2024"
"5696","696","Checking Account","Premium","12/08/2023"
"5697","697","Savings Account","High Yield","02/09/2020"
"5698","698","Certificate of Deposit","10-Year","01/30/2021"
"5699","699","Credit Card","Travel","06/16/2024"
"5700","700","Savings Account","Children's Savings","02/06/2024"
"5701","701","Credit Card","Cashback","12/12/2024"
"5702","702","Certificate of Deposit","10-Year","01/29/2024"
"5703","703","Investment Account","Robo Advisor","03/03/2025"
"5704","704","Home Equity Loan","Fixed Rate","10/08/2022"
"5705","705","Retirement Account","Simple IRA","11/01/2020"
"5706","706","Auto Loan","New Car","11/04/2024"
"5707","707","Personal Loan","Secured","02/12/2020"
"5708","708","Home Equity Loan","Fixed Rate","05/04/2022"
"5709","709","Home Equity Loan","HELOC","10/04/2022"
"5710","710","Student Loan","Private","03/02/2023"
"5711","711","Student Loan","Private","07/30/2021"
"5712","712","Personal Loan","Debt Consolidation","10/06/2023"
"5713","713","Investment Account","Self-Directed","06/05/2024"
"5714","714","Business Loan","Line of Credit","05/28/2020"
"5715","715","Credit Card","Cashback","03/11/2020"
"5716","716","Mortgage","Reverse Mortgage","11/16/2020"
"5717","717","Mortgage","Adjustable Rate","12/19/2024"
"5718","718","Mortgage","Reverse Mortgage","06/14/2024"
"5719","719","Mortgage","Fixed Rate","03/19/2021"
"5720","720","Certificate of Deposit","10-Year","02/05/2022"
"5721","721","Mortgage","Adjustable Rate","03/31/2023"
"5722","722","Home Equity Loan","HELOC","01/22/2025"
"5723","723","Credit Card","Rewards","12/12/2024"
"5724","724","Checking Account","Premium","10/15/2023"
"5725","725","Credit Card","Business","04/02/2021"
"5726","726","Retirement Account","Roth IRA","02/18/2025"
"5727","727","Retirement Account","401K","11/18/2021"
"5728","728","Personal Loan","Home Improvement","03/03/2022"
"5729","729","Credit Card","Business","05/04/2023"
"5730","730","Checking Account","Premium","03/29/2023"
"5731","731","Certificate of Deposit","10-Year","03/09/2024"
"5732","732","Mortgage","Interest Only","03/23/2022"
"5733","733","Credit Card","Business","04/01/2020"
"5734","734","Retirement Account","Simple IRA","08/30/2024"
"5735","735","Savings Account","Money Market","10/14/2021"
"5736","736","Checking Account","Interest Bearing","09/17/2020"
"5737","737","Mortgage","Adjustable Rate","05/24/2020"
"5738","738","Savings Account","Children's Savings","08/26/2020"
"5739","739","Student Loan","Private","12/30/2022"
"5740","740","Retirement Account","Roth IRA","06/24/2022"
"5741","741","Certificate of Deposit","2-Year","02/07/2024"
"5742","742","Investment Account","Robo Advisor","09/18/2024"
"5743","743","Investment Account","Self-Directed","04/19/2024"
"5744","744","Retirement Account","401K","07/07/2022"
"5745","745","Retirement Account","Roth IRA","09/15/2024"
"5746","746","Certificate of Deposit","5-Year","10/17/2021"
"5747","747","Certificate of Deposit","2-Year","11/03/2020"
"5748","748","Auto Loan","Refinance","10/28/2021"
"5749","749","Checking Account","Premium","11/23/2023"
"5750","750","Credit Card","Business","09/21/2024"
"5751","751","Investment Account","Self-Directed","02/12/2022"
"5752","752","Investment Account","Managed","09/28/2022"
"5753","753","Investment Account","Managed","01/31/2023"
"5754","754","Personal Loan","Secured","10/06/2020"
"5755","755","Personal Loan","Debt Consolidation","01/24/2022"
"5756","756","Retirement Account","Simple IRA","08/21/2021"
"5757","757","Mortgage","Adjustable Rate","05/12/2020"
"5758","758","Personal Loan","Home Improvement","12/11/2021"
"5759","759","Home Equity Loan","Variable Rate","03/26/2020"
"5760","760","Investment Account","Brokerage","08/27/2021"
"5761","761","Personal Loan","Home Improvement","04/19/2023"
"5762","762","Retirement Account","IRA","08/21/2024"
"5763","763","Auto Loan","Refinance","02/04/2020"
"5764","764","Credit Card","Cashback","03/09/2024"
"5765","765","Investment Account","Self-Directed","09/01/2021"
"5766","766","Checking Account","Basic","08/09/2024"
"5767","767","Investment Account","Managed","02/03/2020"
"5768","768","Credit Card","Rewards","04/22/2021"
"5769","769","Home Equity Loan","Fixed Rate","10/12/2024"
"5770","770","Business Loan","Term Loan","04/10/2021"
"5771","771","Auto Loan","New Car","01/19/2021"
"5772","772","Business Loan","Equipment Financing","08/31/2024"
"5773","773","Auto Loan","Used Car","02/19/2023"
"5774","774","Home Equity Loan","Fixed Rate","08/25/2023"
"5775","775","Auto Loan","Refinance","05/16/2023"
"5776","776","Investment Account","Managed","02/23/2023"
"5777","777","Mortgage","Fixed Rate","03/08/2024"
"5778","778","Savings Account","High Yield","09/23/2024"
"5779","779","Savings Account","Regular","12/21/2022"
"5780","780","Investment Account","Self-Directed","12/14/2022"
"5781","781","Checking Account","Senior","10/03/2023"
"5782","782","Certificate of Deposit","2-Year","01/08/2021"
"5783","783","Auto Loan","New Car","03/26/2024"
"5784","784","Business Loan","SBA Loan","08/27/2020"
"5785","785","Home Equity Loan","HELOC","03/30/2022"
"5786","786","Checking Account","Senior","06/01/2023"
"5787","787","Mortgage","Fixed Rate","06/21/2021"
"5788","788","Investment Account","Self-Directed","02/08/2025"
"5789","789","Mortgage","Reverse Mortgage","05/04/2022"
"5790","790","Personal Loan","Unsecured","02/17/2020"
"5791","791","Home Equity Loan","Fixed Rate","03/23/2022"
"5792","792","Personal Loan","Unsecured","05/01/2021"
"5793","793","Certificate of Deposit","1-Year","03/11/2022"
"5794","794","Credit Card","Rewards","08/17/2022"
"5795","795","Personal Loan","Debt Consolidation","06/01/2024"
"5796","796","Retirement Account","401K","03/24/2024"
"5797","797","Retirement Account","Roth IRA","09/19/2023"
"5798","798","Student Loan","Private","01/09/2022"
"5799","799","Credit Card","Rewards","06/24/2023"
"5800","800","Home Equity Loan","HELOC","02/02/2023"
"5801","801","Certificate of Deposit","1-Year","03/17/2024"
"5802","802","Savings Account","Children's Savings","03/12/2024"
"5803","803","Home Equity Loan","Fixed Rate","06/06/2022"
"5804","804","Credit Card","Business","01/22/2024"
"5805","805","Mortgage","Reverse Mortgage","10/27/2023"
"5806","806","Certificate of Deposit","5-Year","12/10/2024"
"5807","807","Business Loan","SBA Loan","08/26/2024"
"5808","808","Business Loan","Line of Credit","02/04/2020"
"5809","809","Retirement Account","401K","05/18/2024"
"5810","810","Investment Account","Robo Advisor","06/29/2024"
"5811","811","Savings Account","Regular","06/21/2023"
"5812","812","Personal Loan","Secured","12/03/2023"
"5813","813","Auto Loan","New Car","05/14/2022"
