"TransactionID","CustomerID","Product","Variation","Rating"
"5589","272","Auto Loan","Refinance","5.0"
"5590","273","Savings Account","Money Market","3.4"
"5591","273","Certificate of Deposit","3-Month","4.1"
"5592","273","Checking Account","Senior","4.7"
"5593","274","Mortgage","Balloon Payment","2.5"
"5594","274","Business Loan","SBA Loan","3.6"
"5595","275","Credit Card","Student","4.3"
"5596","275","Business Loan","Term Loan","3.3"
"5597","276","Home Equity Loan","HELOC","5.0"
"5598","276","Retirement Account","Simple IRA","4.1"
"5599","276","Auto Loan","Used Car","4.4"
"5600","277","Retirement Account","IRA","4.0"
"5601","277","Home Equity Loan","HELOC","3.7"
"5602","278","Checking Account","Basic","3.5"
"5603","278","Savings Account","Children's Savings","3.9"
"5604","279","Investment Account","Self-Directed","4.3"
"5605","279","Student Loan","Private","2.3"
"5606","280","Personal Loan","Unsecured","2.7"
"5607","280","Savings Account","Children's Savings","3.7"
"5608","281","Business Loan","Equipment Financing","4.2"
"5609","281","Credit Card","Business","4.0"
"5610","282","Business Loan","Term Loan","4.3"
"5611","283","Business Loan","Equipment Financing","3.4"
"5612","284","Auto Loan","New Car","3.8"
"5613","285","Certificate of Deposit","3-Month","4.1"
"5614","285","Checking Account","Senior","3.8"
"5615","286","Mortgage","Interest Only","5.0"
"5616","286","Credit Card","Balance Transfer","3.5"
"5617","287","Checking Account","Basic","4.2"
"5618","287","Personal Loan","Debt Consolidation","4.8"
"5619","288","Student Loan","Federal","4.6"
"5620","288","Investment Account","Managed","4.2"
"5621","288","Auto Loan","New Car","3.8"
"5622","289","Home Equity Loan","Fixed Rate","4.1"
"5623","289","Retirement Account","Simple IRA","5.0"
"5624","290","Credit Card","Cashback","3.4"
"5625","290","Business Loan","Term Loan","3.7"
"5626","291","Credit Card","Student","3.9"
"5627","291","Business Loan","Term Loan","4.5"
"5628","292","Business Loan","Line of Credit","3.9"
"5629","292","Mortgage","Fixed Rate","4.0"
"5630","293","Checking Account","Student","3.6"
"5631","293","Certificate of Deposit","10-Year","4.0"
"5632","294","Student Loan","Consolidation","5.0"
"5633","294","Retirement Account","401K","5.0"
"5634","295","Business Loan","Term Loan","3.4"
"5635","295","Mortgage","Fixed Rate","2.8"
"5636","296","Business Loan","Term Loan","2.2"
"5637","296","Mortgage","Reverse Mortgage","4.9"
"5638","296","Credit Card","Secured","5.0"
"5639","297","Mortgage","Balloon Payment","2.7"
"5640","297","Credit Card","Student","3.9"
"5641","298","Checking Account","Interest Bearing","4.2"
"5642","298","Personal Loan","Unsecured","3.9"
"5643","299","Mortgage","Reverse Mortgage","4.7"
"5644","299","Credit Card","Cashback","4.6"
"5645","300","Credit Card","Secured","3.0"
"5646","300","Business Loan","Line of Credit","4.7"
"5647","300","Mortgage","Reverse Mortgage","4.2"
"5648","301","Savings Account","Regular","4.0"
"5649","301","Personal Loan","Debt Consolidation","3.8"
"5650","302","Personal Loan","Unsecured","4.4"
"5651","302","Checking Account","Student","4.3"
"5652","303","Retirement Account","IRA","3.3"
"5653","304","Credit Card","Business","4.6"
"5654","304","Mortgage","Interest Only","3.5"
"5655","304","Business Loan","Term Loan","5.0"
"5656","305","Certificate of Deposit","2-Year","3.0"
"5657","305","Savings Account","Money Market","4.3"
"5658","306","Auto Loan","New Car","3.9"
"5659","306","Home Equity Loan","HELOC","3.4"
"5660","306","Investment Account","Managed","3.8"
"5661","307","Checking Account","Student","4.0"
"5662","307","Certificate of Deposit","2-Year","4.6"
"5663","308","Investment Account","Brokerage","4.1"
"5664","308","Student Loan","Private","5.0"
"5665","309","Student Loan","Refinance","3.9"
"5666","310","Credit Card","Secured","4.3"
"5667","310","Business Loan","Term Loan","3.1"
"5668","311","Auto Loan","New Car","3.3"
"5669","311","Investment Account","Managed","4.9"
"5670","311","Student Loan","Consolidation","5.0"
"5671","312","Checking Account","Basic","4.8"
"5672","312","Personal Loan","Home Improvement","4.4"
"5673","313","Business Loan","SBA Loan","4.0"
"5674","313","Credit Card","Secured","3.5"
"5675","314","Auto Loan","Lease","4.2"
"5676","314","Home Equity Loan","HELOC","3.7"
"5677","315","Certificate of Deposit","5-Year","4.4"
"5678","315","Checking Account","Premium","4.9"
"5679","316","Auto Loan","Lease","3.5"
"5680","316","Investment Account","Managed","4.3"
"5681","316","Home Equity Loan","Variable Rate","5.0"
"5682","317","Savings Account","Regular","3.5"
"5683","317","Certificate of Deposit","3-Month","4.7"
"5684","317","Personal Loan","Secured","3.8"
"5685","318","Personal Loan","Home Improvement","4.1"
"5686","318","Savings Account","Children's Savings","4.0"
"5687","319","Certificate of Deposit","1-Year","4.3"
"5688","320","Savings Account","Children's Savings","4.8"
"5689","320","Checking Account","Premium","4.8"
"5690","321","Auto Loan","Lease","3.9"
"5691","321","Investment Account","Robo Advisor","4.4"
"5692","321","Student Loan","Private","4.8"
"5693","322","Home Equity Loan","Fixed Rate","4.7"
"5694","322","Retirement Account","401K","3.9"
"5695","323","Business Loan","Equipment Financing","3.3"
"5696","324","Home Equity Loan","HELOC","4.2"
"5697","324","Auto Loan","Refinance","3.7"
"5698","325","Auto Loan","New Car","4.7"
"5699","325","Student Loan","Federal","3.6"
"5700","326","Certificate of Deposit","2-Year","4.4"
"5701","326","Personal Loan","Secured","4.3"
"5702","327","Mortgage","Hybrid Rate","3.0"
"5703","328","Business Loan","Equipment Financing","4.0"
"5704","328","Credit Card","Cashback","3.3"
"5705","328","Mortgage","Balloon Payment","4.0"
"5706","329","Certificate of Deposit","2-Year","2.3"
"5707","330","Investment Account","Self-Directed","4.3"
"5708","330","Auto Loan","Lease","5.0"
"5709","331","Mortgage","Balloon Payment","4.2"
"5710","331","Credit Card","Secured","5.0"
"5711","332","Checking Account","Interest Bearing","4.4"
"5712","332","Certificate of Deposit","2-Year","4.3"
"5713","333","Investment Account","Robo Advisor","4.0"
"5714","333","Home Equity Loan","Variable Rate","3.7"
"5715","333","Auto Loan","Used Car","2.6"
"5716","334","Checking Account","Premium","4.2"
"5717","334","Certificate of Deposit","6-Month","4.0"
"5718","334","Personal Loan","Debt Consolidation","3.5"
"5719","335","Credit Card","Travel","4.6"
"5720","335","Business Loan","SBA Loan","4.3"
"5721","336","Mortgage","Interest Only","3.8"
"5722","336","Credit Card","Rewards","3.3"
"5723","336","Business Loan","Equipment Financing","4.0"
"5724","337","Auto Loan","Used Car","3.9"
"5725","337","Home Equity Loan","Variable Rate","3.3"
"5726","338","Investment Account","Robo Advisor","2.6"
"5727","339","Home Equity Loan","Fixed Rate","4.5"
"5728","339","Investment Account","Brokerage","3.4"
"5729","340","Credit Card","Balance Transfer","4.8"
"5730","340","Business Loan","Line of Credit","3.9"
"5731","341","Certificate of Deposit","3-Month","4.0"
"5732","341","Savings Account","Children's Savings","3.6"
"5733","342","Investment Account","Robo Advisor","3.9"
"5734","342","Home Equity Loan","Variable Rate","3.5"
"5735","343","Auto Loan","Used Car","5.0"
"5736","343","Student Loan","Private","3.6"
"5737","344","Student Loan","Federal","3.8"
"5738","344","Retirement Account","Simple IRA","4.3"
"5739","345","Credit Card","Cashback","3.7"
"5740","345","Business Loan","Line of Credit","3.2"
"5741","346","Checking Account","Interest Bearing","4.7"
"5742","347","Personal Loan","Debt Consolidation","2.9"
"5743","347","Certificate of Deposit","6-Month","3.3"
"5744","348","Savings Account","Children's Savings","4.6"
"5745","349","Business Loan","Line of Credit","4.3"
"5746","349","Mortgage","Interest Only","5.0"
"5747","350","Retirement Account","Simple IRA","3.6"
"5748","350","Auto Loan","Used Car","3.6"
"5749","350","Student Loan","Consolidation","3.2"
"5750","351","Mortgage","Reverse Mortgage","4.1"
"5751","351","Business Loan","SBA Loan","4.1"
"5752","352","Credit Card","Rewards","4.2"
"5753","352","Business Loan","Term Loan","4.0"
"5754","353","Savings Account","Children's Savings","4.9"
"5755","353","Certificate of Deposit","3-Month","4.6"
"5756","354","Certificate of Deposit","5-Year","5.0"
"5757","354","Checking Account","Interest Bearing","4.0"
"5758","355","Auto Loan","Used Car","5.0"
"5759","355","Student Loan","Refinance","4.6"
"5760","355","Retirement Account","Roth IRA","4.1"
"5761","356","Business Loan","Line of Credit","4.6"
"5762","356","Credit Card","Travel","3.9"
"5763","357","Savings Account","Children's Savings","3.3"
"5764","358","Savings Account","Money Market","4.4"
"5765","358","Certificate of Deposit","6-Month","4.3"
"5766","359","Checking Account","Interest Bearing","3.2"
"5767","359","Savings Account","High Yield","4.5"
"5768","359","Certificate of Deposit","10-Year","4.5"
"5769","360","Retirement Account","401K","4.9"
"5770","360","Investment Account","Self-Directed","4.0"
"5771","361","Business Loan","Term Loan","3.7"
"5772","361","Credit Card","Rewards","5.0"
"5773","362","Investment Account","Brokerage","4.6"
"5774","363","Auto Loan","Lease","3.1"
"5775","363","Student Loan","Consolidation","4.2"
"5776","364","Business Loan","Term Loan","4.0"
"5777","365","Mortgage","Adjustable Rate","3.7"
"5778","365","Credit Card","Business","4.0"
"5779","366","Certificate of Deposit","5-Year","4.8"
"5780","366","Checking Account","Premium","3.2"
"5781","367","Investment Account","Brokerage","5.0"
"5782","367","Retirement Account","401K","3.8"
"5783","368","Savings Account","Regular","4.8"
"5784","368","Checking Account","Student","3.4"
"5785","368","Certificate of Deposit","5-Year","4.4"
"5786","369","Auto Loan","Used Car","3.1"
"5787","369","Retirement Account","Simple IRA","4.0"
"5788","370","Mortgage","Fixed Rate","4.2"
"5789","370","Credit Card","Rewards","5.0"
"5790","371","Retirement Account","IRA","3.6"
"5791","371","Home Equity Loan","Variable Rate","3.4"
"5792","372","Student Loan","Consolidation","5.0"
"5793","372","Investment Account","Brokerage","4.4"
"5794","373","Investment Account","Robo Advisor","4.1"
"5795","373","Student Loan","Federal","4.0"
"5796","373","Retirement Account","Roth IRA","4.5"
"5797","374","Investment Account","Managed","3.9"
"5798","374","Auto Loan","Lease","3.5"
"5799","375","Auto Loan","Lease","3.5"
"5800","375","Investment Account","Brokerage","4.3"
"5801","375","Student Loan","Refinance","4.7"
"5802","376","Personal Loan","Home Improvement","4.3"
"5803","376","Savings Account","Regular","4.0"
"5804","377","Home Equity Loan","Fixed Rate","4.8"
"5805","378","Retirement Account","IRA","3.1"
"5806","378","Investment Account","Brokerage","3.6"
"5807","379","Credit Card","Balance Transfer","3.6"
"5808","379","Mortgage","Adjustable Rate","3.6"
"5809","379","Business Loan","Term Loan","4.1"
"5810","380","Retirement Account","SEP IRA","2.6"
"5811","380","Student Loan","Private","3.9"
"5812","381","Mortgage","Adjustable Rate","4.0"
"5813","381","Credit Card","Travel","4.6"
"5814","381","Business Loan","Line of Credit","5.0"
"5815","382","Home Equity Loan","Fixed Rate","3.1"
"5816","383","Personal Loan","Home Improvement","5.0"
"5817","383","Checking Account","Basic","3.0"
"5818","384","Investment Account","Brokerage","3.5"
"5819","384","Home Equity Loan","Variable Rate","4.2"
"5820","385","Certificate of Deposit","3-Month","3.9"
"5821","385","Checking Account","Senior","4.3"
"5822","386","Home Equity Loan","Fixed Rate","4.4"
"5823","386","Retirement Account","SEP IRA","4.9"
"5824","387","Certificate of Deposit","3-Month","4.7"
"5825","387","Personal Loan","Secured","2.4"
"5826","388","Credit Card","Balance Transfer","4.3"
"5827","389","Auto Loan","New Car","3.8"
"5828","389","Student Loan","Refinance","3.9"
"5829","390","Mortgage","Fixed Rate","4.2"
"5830","390","Credit Card","Secured","4.4"
"5831","390","Business Loan","Line of Credit","3.4"
"5832","391","Mortgage","Reverse Mortgage","5.0"
"5833","391","Credit Card","Balance Transfer","4.9"
"5834","392","Investment Account","Self-Directed","4.0"
"5835","393","Business Loan","SBA Loan","4.5"
"5836","393","Mortgage","Reverse Mortgage","4.3"
"5837","393","Credit Card","Rewards","3.2"
"5838","394","Auto Loan","Lease","3.3"
"5839","394","Investment Account","Managed","4.0"
"5840","395","Savings Account","Children's Savings","3.0"
"5841","395","Personal Loan","Home Improvement","3.7"
"5842","396","Retirement Account","Roth IRA","3.6"
"5843","396","Investment Account","Robo Advisor","5.0"
"5844","397","Credit Card","Secured","3.8"
"5845","397","Mortgage","Interest Only","3.6"
"5846","398","Credit Card","Secured","3.5"
"5847","398","Business Loan","Equipment Financing","5.0"
"5848","399","Savings Account","Regular","3.5"
"5849","399","Checking Account","Student","5.0"
"5850","400","Mortgage","Interest Only","3.6"
"5851","400","Credit Card","Secured","4.7"
"5852","401","Auto Loan","Used Car","3.9"
"5853","401","Investment Account","Brokerage","4.4"
"5854","402","Retirement Account","401K","4.3"
"5855","402","Home Equity Loan","HELOC","3.9"
"5856","403","Auto Loan","Refinance","4.4"
"5857","403","Home Equity Loan","Variable Rate","4.0"
"5858","404","Home Equity Loan","HELOC","3.1"
"5859","404","Student Loan","Federal","3.6"
"5860","405","Investment Account","Robo Advisor","3.3"
"5861","405","Retirement Account","401K","3.1"
"5862","406","Personal Loan","Home Improvement","5.0"
"5863","406","Certificate of Deposit","10-Year","4.5"
"5864","407","Investment Account","Brokerage","3.3"
"5865","407","Home Equity Loan","Fixed Rate","4.9"
"5866","407","Auto Loan","Used Car","3.9"
"5867","408","Mortgage","Hybrid Rate","4.4"
"5868","408","Credit Card","Balance Transfer","5.0"
"5869","409","Mortgage","Hybrid Rate","4.7"
"5870","409","Credit Card","Balance Transfer","4.5"
"5871","410","Credit Card","Secured","4.9"
"5872","410","Mortgage","Interest Only","4.2"
"5873","411","Mortgage","Interest Only","4.1"
"5874","411","Business Loan","Equipment Financing","4.5"
"5875","412","Savings Account","Money Market","4.3"
"5876","412","Certificate of Deposit","5-Year","3.5"
"5877","413","Credit Card","Secured","3.9"
"5878","413","Mortgage","Interest Only","3.6"
"5879","413","Business Loan","Equipment Financing","3.6"
"5880","414","Certificate of Deposit","5-Year","3.7"
"5881","414","Savings Account","Regular","3.8"
"5882","415","Mortgage","Reverse Mortgage","3.7"
"5883","415","Credit Card","Balance Transfer","4.6"
"5884","416","Certificate of Deposit","5-Year","4.1"
"5885","416","Savings Account","Children's Savings","3.3"
"5886","416","Checking Account","Basic","3.9"
"5887","417","Personal Loan","Debt Consolidation","3.5"
"5888","418","Certificate of Deposit","5-Year","5.0"
"5889","418","Checking Account","Interest Bearing","4.7"
"5890","419","Credit Card","Travel","4.2"
"5891","420","Savings Account","High Yield","3.9"
"5892","420","Certificate of Deposit","2-Year","4.3"
"5893","421","Investment Account","Managed","4.9"
"5894","421","Student Loan","Federal","4.5"
"5895","422","Student Loan","Consolidation","5.0"
"5896","422","Home Equity Loan","HELOC","3.8"
"5897","423","Personal Loan","Secured","3.6"
"5898","424","Retirement Account","Roth IRA","3.1"
"5899","424","Auto Loan","Refinance","3.8"
"5900","425","Retirement Account","SEP IRA","3.8"
"5901","425","Home Equity Loan","Variable Rate","3.2"
"5902","425","Auto Loan","Refinance","3.2"
"5903","426","Auto Loan","Used Car","3.4"
"5904","426","Student Loan","Private","3.0"
"5905","426","Investment Account","Self-Directed","4.0"
"5906","427","Mortgage","Balloon Payment","2.7"
"5907","427","Credit Card","Secured","4.0"
"5908","427","Business Loan","Line of Credit","4.5"
"5909","428","Mortgage","Balloon Payment","3.3"
"5910","428","Credit Card","Business","4.6"
"5911","428","Business Loan","Line of Credit","2.9"
"5912","429","Student Loan","Private","3.7"
"5913","429","Retirement Account","401K","5.0"
"5914","430","Business Loan","Equipment Financing","2.7"
"5915","430","Credit Card","Balance Transfer","3.8"
"5916","431","Certificate of Deposit","10-Year","5.0"
"5917","431","Personal Loan","Secured","4.5"
"5918","432","Home Equity Loan","Fixed Rate","5.0"
"5919","432","Student Loan","Private","4.1"
"5920","433","Business Loan","SBA Loan","4.5"
"5921","433","Mortgage","Reverse Mortgage","3.5"
"5922","434","Mortgage","Balloon Payment","4.5"
"5923","434","Business Loan","Term Loan","4.5"
"5924","435","Student Loan","Federal","4.3"
"5925","435","Home Equity Loan","HELOC","4.7"
"5926","436","Mortgage","Reverse Mortgage","3.4"
"5927","436","Credit Card","Secured","4.6"
