CustomerID,Channel,ResponseRate,PreferenceScore
265,Push Notification,0.81,2
265,Direct Mail,0.84,3
265,Phone,0.64,5
265,Website Chat,0.37,5
266,In-Person,0.11,1
266,SMS,0.33,5
266,Website Chat,0.24,5
266,Phone,0.81,4
267,Website Chat,0.83,1
267,Email,0.38,4
267,Mobile App,0.5,2
267,Push Notification,0.58,5
267,In-Person,0.77,2
267,Phone,0.85,1
268,Phone,0.56,1
268,Email,0.39,5
268,Website Chat,0.45,3
268,SMS,0.85,1
268,Mobile App,0.87,2
268,In-Person,0.9,4
269,SMS,0.47,4
269,Mobile App,0.31,5
269,Phone,0.25,5
269,In-Person,0.75,4
270,Phone,0.25,2
270,Mobile App,0.89,2
270,In-Person,0.42,4
271,Push Notification,0.25,3
271,In-Person,0.4,4
271,Phone,0.61,3
271,Website Chat,0.6,1
272,Direct Mail,0.39,5
272,In-Person,0.88,2
273,SMS,0.5,2
273,Phone,0.56,5
273,Mobile App,0.45,1
273,Push Notification,0.71,2
273,Email,0.56,5
273,In-Person,0.8,1
274,SMS,0.3,2
274,Mobile App,0.33,1
274,Website Chat,0.76,1
274,Push Notification,0.58,1
275,Direct Mail,0.81,5
275,SMS,0.27,2
275,In-Person,0.46,3
275,Mobile App,0.11,1
275,Phone,0.82,3
275,Website Chat,0.35,2
276,SMS,0.17,2
276,Phone,0.56,4
276,Website Chat,1.0,3
276,In-Person,0.14,3
276,Push Notification,0.3,3
277,Push Notification,0.94,3
277,Email,0.85,1
277,In-Person,0.44,4
277,SMS,0.19,1
277,Website Chat,0.62,1
278,Push Notification,0.7,4
278,Phone,0.77,4
278,Email,0.28,4
279,Direct Mail,0.87,5
279,Push Notification,0.67,2
279,Website Chat,0.38,5
279,Mobile App,0.74,3
279,In-Person,0.27,5
279,Phone,0.29,4
280,Push Notification,0.5,2
280,Direct Mail,0.96,1
280,Website Chat,0.34,1
281,Direct Mail,0.84,5
281,Mobile App,0.73,5
281,SMS,0.69,2
281,Email,0.7,4
282,Website Chat,0.33,5
282,Phone,0.89,3
282,Direct Mail,0.84,4
282,Email,0.14,2
282,Push Notification,0.81,1
283,Email,0.77,1
283,Phone,0.62,3
283,Mobile App,1.0,3
283,SMS,0.94,3
284,Website Chat,0.37,5
284,Email,0.22,4
284,Mobile App,0.9,5
284,Push Notification,0.81,3
284,Direct Mail,0.11,4
284,In-Person,0.69,3
285,Website Chat,0.47,5
285,In-Person,0.63,1
285,Direct Mail,0.16,5
286,Mobile App,0.61,3
286,Push Notification,0.94,4
286,Email,0.57,3
286,Website Chat,0.52,5
287,Phone,0.55,3
287,In-Person,0.85,3
287,Direct Mail,0.71,2
287,Website Chat,0.2,3
287,Email,0.25,5
288,In-Person,0.24,4
288,Website Chat,0.47,4
289,Website Chat,0.12,3
289,Phone,0.73,4
289,Push Notification,0.51,4
290,Phone,0.85,2
290,Website Chat,0.93,2
290,Direct Mail,0.77,4
290,Email,0.42,4
291,In-Person,0.72,3
291,Direct Mail,0.29,5
291,Phone,0.98,3
291,Mobile App,0.76,1
291,Email,1.0,4
291,Push Notification,0.29,1
292,SMS,0.98,1
292,Email,0.7,2
293,Email,0.25,3
293,Mobile App,0.52,2
293,Direct Mail,0.17,5
293,In-Person,0.58,5
293,SMS,0.78,4
293,Website Chat,0.35,3
294,Website Chat,0.16,5
294,Phone,0.25,4
294,In-Person,0.23,2
294,Email,0.85,3
294,Direct Mail,0.61,5
294,SMS,0.53,2
295,SMS,0.38,1
295,Direct Mail,0.74,5
295,Phone,0.48,1
295,In-Person,0.27,1
296,In-Person,0.21,5
296,Push Notification,0.99,1
296,Direct Mail,0.95,2
297,Mobile App,0.69,1
297,Push Notification,0.87,2
297,Direct Mail,0.21,4
297,Phone,0.47,5
298,Push Notification,0.54,4
298,SMS,0.97,1
298,Mobile App,0.77,3
298,Direct Mail,0.23,4
298,Phone,0.25,3
298,In-Person,0.3,5
299,Direct Mail,0.82,3
299,Phone,0.9,4
299,Mobile App,0.6,5
300,Direct Mail,0.89,4
300,In-Person,0.1,2
300,SMS,0.81,4
300,Phone,0.44,1
300,Website Chat,0.24,1
300,Email,0.6,5
301,Mobile App,0.65,3
301,Push Notification,0.31,3
302,Phone,0.65,2
302,SMS,0.56,5
302,Website Chat,0.79,5
302,Push Notification,0.74,2
302,Mobile App,0.25,5
302,Email,0.79,1
303,In-Person,0.15,4
303,Push Notification,0.35,1
303,Phone,0.49,1
303,SMS,0.82,3
304,Phone,0.65,3
304,Push Notification,0.26,1
304,SMS,0.65,2
305,Push Notification,0.87,2
305,Mobile App,0.39,5
305,SMS,0.84,1
305,In-Person,0.35,3
306,Direct Mail,0.94,4
306,Mobile App,0.64,3
306,Push Notification,0.27,4
306,SMS,0.86,5
307,Direct Mail,0.97,4
307,In-Person,0.71,1
307,Phone,0.74,4
307,Email,0.99,2
308,In-Person,0.99,1
308,Direct Mail,0.94,2
308,SMS,0.94,4
308,Email,0.25,4
308,Mobile App,0.35,5
309,Email,0.7,2
309,Push Notification,0.68,2
310,Direct Mail,0.52,1
310,Mobile App,0.7,2
310,Email,0.75,2
310,Push Notification,0.91,4
311,Mobile App,0.88,4
311,In-Person,0.21,5
312,Email,0.76,1
312,Phone,0.25,1
313,SMS,0.69,2
313,Direct Mail,0.2,3
313,Website Chat,0.61,3
314,Website Chat,0.82,5
314,In-Person,0.19,5
314,Phone,0.52,3
315,Mobile App,0.73,3
315,Website Chat,0.69,4
315,SMS,0.3,2
315,Phone,0.81,5
315,Email,0.32,4
315,Direct Mail,0.99,1
316,Push Notification,0.3,5
316,Phone,0.65,1
316,Website Chat,0.22,2
317,Website Chat,0.15,2
317,Mobile App,0.24,1
317,SMS,0.42,5
318,SMS,0.35,3
318,Mobile App,0.12,5
318,Email,0.94,1
318,Phone,0.48,2
319,Phone,0.69,2
319,Email,0.4,1
319,Website Chat,0.74,5
320,SMS,0.68,4
320,Email,0.6,2
320,Mobile App,0.85,5
320,In-Person,0.49,3
320,Push Notification,0.97,3
321,Direct Mail,0.36,3
321,Email,0.13,4
321,Phone,0.48,4
321,Mobile App,0.57,2
321,Website Chat,0.6,3
323,Email,0.38,3
323,Push Notification,0.18,2
324,Email,0.23,5
324,Push Notification,0.11,2
324,Phone,0.31,4
325,Email,0.59,1
325,Mobile App,0.38,4
325,Phone,0.29,3
325,Website Chat,0.6,2
325,SMS,0.11,1
326,Website Chat,0.7,3
326,SMS,0.95,4
326,In-Person,0.44,3
326,Phone,0.51,2
326,Push Notification,0.12,4
327,In-Person,0.28,2
327,Mobile App,0.66,5
327,Phone,0.38,1
327,Website Chat,0.24,5
327,SMS,0.61,1
328,Mobile App,0.11,3
328,Website Chat,0.64,2
328,Phone,0.17,3
329,SMS,0.31,2
329,Email,0.93,2
329,Mobile App,0.93,3
329,Phone,0.14,1
330,Push Notification,0.81,2
330,Email,0.63,5
330,Mobile App,0.61,2
330,Website Chat,0.16,3
331,Phone,0.25,5
331,SMS,0.39,4
331,Email,0.84,5
331,In-Person,0.18,4
332,Email,0.4,5
332,Website Chat,0.88,5
332,Phone,0.5,3
332,SMS,0.54,4
332,Direct Mail,0.25,2
333,Push Notification,0.41,2
333,SMS,0.47,2
333,Direct Mail,0.15,4
333,Email,0.63,3
333,Mobile App,0.73,5
333,Phone,0.32,5
334,SMS,0.47,4
334,In-Person,0.71,1
334,Phone,0.23,4
334,Email,0.2,5
334,Website Chat,0.24,3
335,Phone,0.99,2
335,Email,0.55,4
335,Direct Mail,0.98,3
335,Website Chat,0.62,5
335,In-Person,0.67,5
335,Mobile App,0.79,3
336,Phone,0.87,5
336,Push Notification,0.49,1
336,Email,0.22,5
336,In-Person,0.8,2
336,Mobile App,0.57,4
337,Push Notification,0.81,2
337,SMS,0.88,4
338,Push Notification,0.39,2
338,Mobile App,0.9,2
338,Email,0.79,2
338,In-Person,0.62,4
339,Direct Mail,0.7,2
339,Phone,0.33,5
339,Website Chat,0.65,4
339,Push Notification,0.73,3
339,Mobile App,0.76,2
340,Phone,0.66,1
340,In-Person,0.33,4
340,Direct Mail,0.53,2
341,Push Notification,0.97,5
341,Email,0.83,5
342,Phone,0.64,2
342,Email,0.93,4
342,Website Chat,0.24,4
342,Push Notification,0.99,5
342,SMS,0.91,1
343,Push Notification,0.1,3
343,Email,0.17,5
344,SMS,0.85,5
344,Direct Mail,0.41,4
344,Email,0.93,4
344,Website Chat,0.68,5
344,Mobile App,0.9,3
345,Direct Mail,0.11,5
345,SMS,0.96,3
345,Push Notification,0.91,5
345,Mobile App,0.18,1
346,SMS,0.38,3
346,Push Notification,0.85,3
346,Direct Mail,0.58,2
347,Website Chat,0.38,1
347,In-Person,0.54,4
347,SMS,0.71,5
347,Direct Mail,0.73,1
348,Push Notification,0.78,4
348,SMS,0.48,3
348,Email,0.76,5
348,Website Chat,0.8,5
349,SMS,0.86,3
349,In-Person,0.3,2
349,Website Chat,0.57,3
349,Phone,0.53,3
349,Direct Mail,0.35,1
350,SMS,0.31,2
350,Email,0.37,3
350,In-Person,0.14,3
350,Push Notification,0.34,4
350,Mobile App,0.38,2
351,Website Chat,0.17,5
351,In-Person,1.0,4
351,Push Notification,0.73,4
351,SMS,0.42,5
351,Mobile App,0.58,5
352,Push Notification,0.46,1
352,Phone,0.71,2
353,Direct Mail,0.62,1
353,Website Chat,0.44,5
353,SMS,0.41,4
353,Phone,0.25,3
354,SMS,0.51,1
354,Direct Mail,0.47,2
354,In-Person,0.65,5
354,Website Chat,0.5,4
354,Mobile App,0.46,1
355,Phone,0.53,5
355,In-Person,0.2,3
355,Mobile App,0.4,1
356,Website Chat,0.15,1
356,Push Notification,0.14,2
356,Phone,0.88,3
356,Email,0.2,3
356,Direct Mail,0.37,4
357,Direct Mail,0.6,3
357,Mobile App,0.49,4
357,In-Person,0.65,2
357,SMS,0.52,1
358,Email,0.81,5
358,In-Person,0.28,5
358,Mobile App,0.21,2
358,SMS,0.99,2
358,Phone,0.26,4
359,Phone,0.53,5
359,Mobile App,0.81,3
359,Email,0.41,5
359,Direct Mail,0.11,5
360,Direct Mail,0.2,2
360,Email,0.64,3
361,Direct Mail,0.84,4
361,Website Chat,0.28,4
361,Phone,0.42,5
362,In-Person,0.11,3
362,Website Chat,0.96,4
362,Phone,0.47,3
363,Mobile App,0.36,3
363,Direct Mail,0.3,2
364,Mobile App,0.64,4
364,In-Person,0.46,5
364,Email,0.96,3
364,SMS,0.44,2
364,Push Notification,0.23,4
364,Website Chat,0.11,3
365,Push Notification,0.33,5
365,SMS,0.14,2
365,Email,0.27,1
365,Mobile App,0.68,1
365,Phone,0.4,1
365,In-Person,0.17,4
366,Push Notification,0.99,5
366,Phone,0.95,2
367,In-Person,0.15,3
367,Email,0.79,1
367,Direct Mail,0.47,4
367,Website Chat,0.62,4
367,SMS,0.26,2
367,Mobile App,0.14,2
368,Phone,0.29,2
368,Push Notification,0.59,2
368,Direct Mail,0.4,4
368,SMS,0.17,2
368,Mobile App,0.66,3
368,Email,0.86,5
369,SMS,0.47,3
369,Phone,0.4,4
369,Email,0.48,3
370,Push Notification,0.96,3
370,In-Person,0.23,3
371,Email,0.99,4
371,SMS,0.76,5
371,Phone,0.49,5
371,In-Person,0.99,1
371,Website Chat,0.42,3
371,Mobile App,0.7,3
372,Mobile App,0.25,1
372,Email,0.28,3
372,Website Chat,0.61,2
372,SMS,0.16,3
373,Push Notification,0.77,1
373,Email,0.82,2
373,In-Person,0.56,5
374,Phone,0.64,1
374,Push Notification,0.26,2
374,Website Chat,0.11,3
374,SMS,0.36,5
374,In-Person,0.39,2
374,Mobile App,0.95,5
375,Direct Mail,0.57,1
375,Push Notification,0.28,5
375,In-Person,0.55,3
375,Mobile App,0.63,2
376,Push Notification,0.33,2
376,In-Person,0.26,2
376,SMS,0.26,2
376,Mobile App,0.38,5
376,Email,0.63,5
376,Website Chat,0.48,1
377,Phone,0.62,4
377,Mobile App,0.42,4
377,Email,0.68,1
377,In-Person,0.38,2
378,SMS,0.7,2
378,Push Notification,0.9,5
378,In-Person,0.94,2
378,Mobile App,0.76,5
378,Website Chat,0.36,3
379,Direct Mail,0.87,5
379,SMS,0.71,2
380,Push Notification,0.98,5
380,Direct Mail,0.94,2
380,Phone,0.8,1
380,In-Person,0.24,4
380,SMS,0.45,1
381,Mobile App,0.55,2
381,Direct Mail,0.23,3
381,Push Notification,0.68,5
381,Phone,0.31,3
381,Website Chat,0.11,1
381,In-Person,0.43,1
382,In-Person,0.44,3
382,Mobile App,0.81,3
382,SMS,0.32,4
382,Website Chat,0.64,3
382,Email,0.89,5
383,Website Chat,0.72,5
383,In-Person,0.4,1
383,Email,0.7,3
383,Mobile App,0.56,3
383,Push Notification,0.38,4
383,SMS,0.82,5
384,Email,0.36,3
384,Website Chat,0.82,5
384,Direct Mail,0.73,4
384,Mobile App,0.66,3
385,Mobile App,0.45,1
385,In-Person,0.84,2
385,SMS,0.59,2
385,Push Notification,0.46,5
385,Email,0.56,1
385,Phone,0.51,5
386,In-Person,0.74,5
386,Email,0.43,1
386,SMS,0.37,4
386,Website Chat,0.2,2
387,Email,0.31,3
387,Mobile App,0.67,5
387,SMS,0.37,5
388,Push Notification,0.57,5
388,Mobile App,0.57,5
388,Phone,0.13,5
388,Direct Mail,0.47,3
388,SMS,0.32,1
389,SMS,0.81,3
389,Phone,0.91,2
389,Direct Mail,0.68,1
389,Mobile App,0.22,2
389,In-Person,0.14,4
389,Website Chat,0.56,2
390,SMS,0.61,1
390,Website Chat,0.48,1
391,Push Notification,0.76,1
391,In-Person,0.75,1
391,Website Chat,0.31,1
392,Email,0.74,2
392,Push Notification,0.2,4
392,Website Chat,0.93,2
392,Direct Mail,0.15,2
392,Phone,0.35,1
393,Direct Mail,0.71,2
393,Phone,0.89,2
393,Mobile App,0.88,3
393,Email,0.13,2
393,In-Person,0.51,3
393,Push Notification,0.83,2
394,Phone,0.87,3
394,Mobile App,0.34,2
394,In-Person,0.41,3
395,Email,0.99,1
395,Website Chat,0.22,3
395,Push Notification,0.49,1
395,In-Person,0.36,3
395,Mobile App,0.43,5
396,Website Chat,0.86,2
396,Direct Mail,0.37,1
396,SMS,0.38,1
396,Email,0.86,3
397,Direct Mail,0.84,5
397,In-Person,0.21,1
397,Website Chat,0.96,3
397,Push Notification,0.76,4
398,Website Chat,0.92,1
398,Phone,0.82,4
398,Direct Mail,0.65,4
398,Email,0.36,5
399,Direct Mail,0.5,4
399,Email,0.82,1
399,Mobile App,0.68,5
399,In-Person,0.46,3
399,SMS,0.44,5
400,Email,0.97,1
400,Push Notification,0.14,5
401,Mobile App,0.56,5
401,Website Chat,0.41,3
401,Push Notification,0.27,2
401,Phone,0.51,1
402,Push Notification,0.61,4
402,Mobile App,0.67,2
402,Email,0.23,2
402,In-Person,0.72,5
403,Direct Mail,0.61,4
403,Push Notification,0.64,1
403,Mobile App,0.57,3
403,In-Person,0.74,3
403,Phone,0.82,2
404,Push Notification,0.72,1
404,Mobile App,0.87,1
404,Website Chat,0.65,3
404,Phone,0.18,1
404,Email,0.17,1
405,Phone,0.21,1
405,Direct Mail,0.41,1
406,In-Person,0.9,2
406,Direct Mail,0.58,2
406,Mobile App,0.76,4
406,Email,0.92,2
406,Phone,0.28,1
406,Website Chat,0.2,4
407,SMS,0.55,4
407,Push Notification,0.3,3
407,In-Person,0.18,2
408,In-Person,0.54,2
408,Phone,0.93,3
409,SMS,0.49,2
409,In-Person,0.43,4
410,Phone,0.46,1
410,SMS,0.12,2
410,Email,0.63,4
410,Website Chat,0.66,4
410,Mobile App,0.27,1
411,Mobile App,0.44,3
411,Phone,0.97,5
411,In-Person,0.46,2
411,Direct Mail,0.48,1
412,Push Notification,0.7,5
412,Phone,0.29,4
412,Direct Mail,0.15,2
412,Website Chat,0.98,5
412,In-Person,0.7,4
413,Email,0.98,3
413,Direct Mail,0.41,5
413,SMS,0.56,5
414,Email,0.39,3
414,In-Person,0.41,3
414,Direct Mail,0.87,5
414,Phone,0.8,3
414,Website Chat,0.71,3
415,SMS,0.28,1
415,Mobile App,0.57,5
415,Phone,0.85,2
416,Email,0.18,2
416,Website Chat,0.15,2
416,In-Person,0.19,3
416,Mobile App,0.37,3
416,SMS,0.53,4
416,Push Notification,0.26,2
417,Website Chat,0.93,1
417,Phone,0.75,5
417,Direct Mail,0.7,1
418,In-Person,0.28,4
418,Push Notification,0.33,4
418,Website Chat,0.18,4
418,Mobile App,0.56,2
418,Phone,0.35,5
419,Direct Mail,0.85,5
419,Phone,0.53,4
419,Website Chat,0.87,2
419,In-Person,0.14,3
419,Email,0.77,3
420,Phone,0.54,3
420,Mobile App,0.8,4
420,SMS,0.2,4
421,In-Person,0.98,1
421,Website Chat,0.21,2
421,Direct Mail,0.46,5
422,Mobile App,0.5,2
422,Phone,0.41,2
423,Website Chat,0.88,2
423,Direct Mail,0.88,5
423,Email,0.73,4
423,Phone,0.86,2
423,SMS,0.51,3
423,In-Person,0.28,3
424,Phone,0.59,2
424,Push Notification,0.59,5
425,Website Chat,0.19,3
425,Email,0.77,2
425,Mobile App,0.44,4
425,Push Notification,0.17,5
426,Website Chat,0.58,3
426,In-Person,0.91,5
426,Phone,0.34,2
427,Email,0.24,1
427,SMS,0.29,4
427,Push Notification,0.65,5
428,Push Notification,0.29,3
428,SMS,0.28,5
428,Mobile App,0.99,5
428,Phone,0.39,4
428,Email,0.5,5
428,Direct Mail,0.37,1
429,Push Notification,0.98,2
429,Website Chat,0.78,2
429,Phone,0.54,2
429,SMS,0.43,2
429,Direct Mail,0.49,5
430,Mobile App,0.31,5
430,Website Chat,0.46,3
431,In-Person,0.44,4
431,Phone,0.67,1
431,Email,0.88,2
432,Mobile App,0.54,5
432,Website Chat,0.32,4
432,In-Person,0.31,4
432,Direct Mail,0.31,2
433,Push Notification,0.88,2
433,In-Person,0.71,2
433,Phone,0.64,4
434,Push Notification,0.13,3
434,In-Person,0.56,1
435,Direct Mail,0.53,3
435,Push Notification,0.73,2
435,Website Chat,0.88,4
435,Mobile App,0.16,5
435,Phone,0.48,4
436,Email,0.38,5
436,SMS,0.36,2
436,Website Chat,0.86,3
437,Website Chat,0.28,1
437,Email,0.25,4
437,Phone,0.44,2
437,In-Person,0.41,2
437,Mobile App,0.51,1
437,Direct Mail,0.26,5
438,Direct Mail,0.19,4
438,Email,0.97,5
438,In-Person,0.79,1
439,Direct Mail,0.65,3
439,Mobile App,0.12,4
441,Mobile App,0.58,2
441,Phone,0.33,1
441,Direct Mail,0.9,2
442,Email,0.9,5
442,Phone,0.23,2
442,SMS,0.39,1
442,Website Chat,0.35,1
443,Mobile App,0.24,5
443,Push Notification,0.56,4
444,Email,0.95,3
444,Push Notification,0.33,1
444,Phone,0.92,1
444,Website Chat,0.66,3
444,Direct Mail,0.95,2
445,In-Person,0.5,4
445,SMS,0.77,5
445,Direct Mail,1.0,5
446,Phone,0.87,4
446,Website Chat,0.86,5
446,SMS,0.3,3
446,Push Notification,0.19,5
447,Push Notification,0.79,3
447,In-Person,0.11,1
447,Direct Mail,0.41,4
448,Push Notification,0.41,4
448,Email,0.73,5
449,Mobile App,0.56,2
449,Direct Mail,0.86,3
450,Direct Mail,0.75,4
450,Push Notification,0.18,3
450,Mobile App,0.46,3
450,Website Chat,0.75,3
450,In-Person,0.96,5
451,Phone,0.26,4
451,In-Person,0.31,4
451,SMS,0.84,1
451,Website Chat,0.42,1
451,Email,0.14,2
452,Email,0.8,4
452,Push Notification,0.99,4
452,Phone,0.46,1
452,In-Person,0.74,4
452,Website Chat,0.44,2
452,Direct Mail,0.16,5
453,Email,0.86,2
453,In-Person,0.38,3
453,Direct Mail,0.22,2
454,SMS,0.33,2
454,Website Chat,0.21,1
454,Email,0.34,3
454,Push Notification,0.47,2
455,Email,0.88,3
455,Push Notification,0.82,1
456,Direct Mail,0.77,5
456,SMS,0.42,1
456,In-Person,0.26,1
456,Email,0.15,1
456,Mobile App,0.99,5
456,Phone,0.47,4
457,Push Notification,0.83,4
457,Email,0.75,4
457,Mobile App,0.87,5
457,In-Person,0.3,5
457,Direct Mail,0.61,5
458,Direct Mail,0.4,3
458,SMS,0.75,5
458,Mobile App,0.61,2
459,Mobile App,0.94,4
459,Website Chat,0.39,2
459,Email,0.5,4
459,Push Notification,0.22,1
459,In-Person,0.51,5
460,Email,0.2,4
460,Phone,0.13,5
460,In-Person,0.79,1
460,Mobile App,0.51,5
461,Mobile App,0.37,2
461,Email,0.49,4
461,Phone,0.82,1
462,Push Notification,0.68,5
462,Direct Mail,0.22,4
462,Phone,0.66,3
462,Email,0.38,5
463,Mobile App,0.95,2
463,Email,0.97,2
463,Push Notification,0.56,3
463,Phone,0.76,5
464,In-Person,0.69,2
464,Website Chat,0.17,1
464,Email,0.85,2
464,Push Notification,0.16,3
464,Direct Mail,0.71,3
464,Mobile App,0.68,3
465,In-Person,0.14,3
465,Website Chat,0.19,4
465,SMS,0.63,2
465,Phone,0.15,2
466,Phone,0.16,1
466,Email,0.98,5
466,Website Chat,0.42,5
467,Phone,0.7,1
467,Website Chat,0.11,3
467,Email,0.88,5
467,Direct Mail,0.5,3
467,Mobile App,0.17,3
467,Push Notification,0.84,2
468,SMS,0.7,5
468,In-Person,0.33,5
468,Direct Mail,0.78,4
468,Mobile App,0.56,2
469,Phone,0.27,4
469,Mobile App,0.27,5
470,Phone,0.84,1
470,Email,0.59,1
471,Push Notification,0.85,5
471,Mobile App,0.71,2
471,Email,0.42,3
471,Phone,0.72,2
472,Direct Mail,0.27,5
472,Mobile App,0.83,5
473,Phone,0.83,5
473,Email,0.55,4
473,Mobile App,0.68,1
474,Push Notification,0.81,3
474,Phone,0.3,4
474,Website Chat,0.14,5
474,SMS,0.29,2
475,Push Notification,0.91,1
475,SMS,0.42,1
475,In-Person,0.78,3
475,Email,0.92,5
476,Mobile App,0.42,3
476,Email,0.51,4
476,Push Notification,0.34,2
476,Website Chat,0.28,2
477,Phone,0.27,5
477,In-Person,0.37,3
478,In-Person,0.23,3
478,Mobile App,0.76,5
478,Push Notification,0.19,4
478,Phone,0.18,4
478,SMS,0.84,2
479,Direct Mail,0.34,2
479,Email,0.51,4
480,Mobile App,0.11,3
480,Phone,0.72,2
480,SMS,0.72,3
480,In-Person,0.82,3
481,Push Notification,0.3,4
481,Direct Mail,0.38,1
482,Push Notification,0.76,1
482,Direct Mail,0.53,2
482,Mobile App,0.34,1
483,Website Chat,0.81,5
483,Mobile App,0.37,2
483,Direct Mail,0.23,4
483,Phone,0.91,3
483,Email,0.69,3
483,Push Notification,0.88,2
484,In-Person,0.29,4
484,Phone,0.47,1
484,Email,0.97,5
484,Push Notification,0.18,2
484,Mobile App,0.82,5
484,Direct Mail,0.98,1
485,Direct Mail,0.8,2
485,In-Person,0.44,1
485,Mobile App,0.41,3
486,SMS,0.35,5
486,Website Chat,0.23,4
486,Push Notification,0.21,4
486,Direct Mail,0.81,2
486,Mobile App,0.38,5
487,Direct Mail,0.67,3
487,Push Notification,1.0,2
487,Email,0.67,5
488,Phone,0.64,2
488,In-Person,0.48,5
488,Push Notification,0.66,4
488,Website Chat,0.12,5
489,Email,0.89,1
489,Website Chat,0.27,1
489,Direct Mail,0.7,3
489,Mobile App,0.79,3
490,Email,0.78,4
490,In-Person,0.75,3
490,Direct Mail,0.89,1
490,Mobile App,0.31,2
491,Push Notification,0.47,5
491,Phone,0.13,3
491,Direct Mail,0.5,3
491,Email,0.73,5
491,Mobile App,0.66,5
492,Mobile App,0.91,2
492,Phone,0.75,3
493,Direct Mail,0.33,2
493,In-Person,0.58,3
494,Push Notification,0.26,3
494,Phone,0.15,4
494,Mobile App,0.47,5
494,In-Person,0.94,2
495,Email,0.42,1
495,In-Person,0.74,2
495,Direct Mail,0.97,4
496,Mobile App,0.71,5
496,Push Notification,0.9,5
496,Website Chat,0.56,5
496,SMS,0.32,3
496,Email,0.58,3
497,Direct Mail,0.12,2
497,Email,0.19,3
497,SMS,0.4,2
498,Email,0.65,1
498,Push Notification,0.21,2
498,Mobile App,0.91,5
498,Direct Mail,0.83,5
499,Website Chat,0.92,2
499,Direct Mail,0.94,4
499,Email,0.83,2
499,In-Person,0.28,5
500,Mobile App,0.58,1
500,SMS,0.35,5
501,Direct Mail,0.94,5
501,Push Notification,0.84,5
501,In-Person,0.96,5
501,SMS,0.51,5
502,In-Person,0.39,3
502,Phone,0.68,3
502,Push Notification,0.87,3
502,Mobile App,0.65,1
502,Direct Mail,0.18,3
503,Mobile App,0.84,5
503,Website Chat,0.94,5
503,Phone,0.51,1
503,Email,0.22,2
503,Direct Mail,0.7,2
504,Website Chat,0.93,4
504,Push Notification,0.22,2
504,Email,0.11,2
504,Phone,0.66,3
504,SMS,0.91,4
505,Phone,0.45,4
505,Website Chat,0.63,4
506,Mobile App,0.62,1
506,Push Notification,0.83,1
506,Email,0.53,3
506,Phone,0.96,5
507,Email,0.86,2
507,Mobile App,0.63,5
507,Direct Mail,0.75,3
507,SMS,0.31,3
507,Website Chat,0.64,2
508,In-Person,0.37,2
508,Phone,0.25,1
508,Website Chat,0.13,3
508,Direct Mail,0.59,4
508,Push Notification,0.37,5
509,In-Person,0.76,1
509,Direct Mail,0.74,5
509,Website Chat,0.31,4
510,Mobile App,0.52,1
510,Website Chat,0.28,2
511,Website Chat,0.21,3
511,Phone,0.44,4
511,Mobile App,0.59,2
511,Push Notification,0.92,1
512,Email,0.2,3
512,Direct Mail,0.45,3
512,Website Chat,0.82,4
512,In-Person,0.75,3
512,SMS,0.24,3
513,Email,0.12,4
513,Mobile App,0.47,2
513,Push Notification,0.2,3
513,Phone,0.82,3
513,SMS,0.52,2
513,Website Chat,0.2,5
514,Email,0.66,3
514,Phone,0.26,4
514,Mobile App,0.59,5
514,Website Chat,0.75,4
515,Push Notification,0.7,5
515,Website Chat,0.24,4
515,Mobile App,0.11,5
515,Phone,0.9,4
516,Mobile App,0.15,3
516,Push Notification,0.35,1
517,In-Person,0.39,5
517,Website Chat,0.29,4
517,Email,0.45,1
517,Mobile App,0.11,3
518,Direct Mail,0.72,1
518,Email,0.93,4
518,Phone,0.29,4
518,Mobile App,0.65,5
519,In-Person,0.33,2
519,Direct Mail,0.38,4
519,Email,0.15,2
520,SMS,0.34,2
520,Push Notification,0.24,2
520,Website Chat,0.43,4
520,Email,0.83,4
520,Direct Mail,0.14,5
520,Phone,0.21,4
521,In-Person,0.26,2
521,Website Chat,0.97,3
521,Phone,0.68,3
522,Email,0.55,3
522,Mobile App,0.65,5
522,Phone,0.82,4
522,Push Notification,0.18,1
523,In-Person,0.66,5
523,Email,0.71,1
523,Mobile App,0.89,3
523,Push Notification,0.87,3
524,Website Chat,0.19,4
524,Push Notification,0.67,2
524,In-Person,0.94,2
524,Mobile App,0.51,2
524,Direct Mail,0.63,5
524,Phone,0.66,1
525,Mobile App,0.29,5
525,SMS,0.19,1
525,Website Chat,0.18,1
525,Email,0.23,3
525,Push Notification,0.97,5
526,Direct Mail,0.75,3
526,In-Person,0.73,3
526,Push Notification,0.67,5
526,Website Chat,0.44,2
526,Mobile App,0.57,4
527,In-Person,0.41,1
527,Phone,0.75,5
528,Push Notification,0.17,2
528,Direct Mail,0.7,1
528,Mobile App,0.47,4
529,In-Person,0.34,5
529,Mobile App,0.32,1
529,SMS,0.27,4
530,Email,0.84,4
530,SMS,0.84,5
530,Website Chat,0.98,1
530,Direct Mail,0.34,3
530,In-Person,0.26,3
530,Phone,0.61,2
531,In-Person,0.29,1
531,Phone,0.52,1
531,Mobile App,0.59,5
532,In-Person,0.65,3
532,Push Notification,0.57,5
532,SMS,0.62,5
533,SMS,0.68,3
533,Email,0.99,5
533,Website Chat,0.85,1
534,In-Person,0.86,4
534,Website Chat,0.87,1
534,Mobile App,0.59,5
534,SMS,0.62,1
